timestamp,video_emotion,voice_emotion,biometric_data,distress_level,llm_response,stt_text
2026-05-01T23:33:27.594058,Happy,Fear,"HR: 65.5, SpO2: 97.6%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or manage some underlying anxiety, and your simple 'okay' doesn't quite match the complexity of your emotional state.",Okay
2026-05-01T23:33:31.262176,Happy,Fear,"HR: 66.8, SpO2: 97.6%",40,"I notice a disconnect between your happy facial expression and the fear present in your voice tone, which suggests there may be some underlying anxiety despite your outward appearance of calmness when you said 'Okay'.",Okay
2026-05-01T23:33:34.905431,Happy,Fear,"HR: 69.2, SpO2: 97.5%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your tone of voice, which suggests there may be some underlying anxiety despite your calm demeanor when saying 'okay'.",Okay
2026-05-01T23:33:48.690575,Happy,Fear,"HR: 69.6, SpO2: 97.4%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests that you may be attempting to mask or downplay your true emotional state with your brief 'Okay' statement.",Okay
2026-05-01T23:34:00.822747,Happy,Fear,"HR: 70.0, SpO2: 97.5%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your tone of voice, which suggests there may be some underlying anxiety that you're not openly expressing with your 'okay'.",Okay
2026-05-01T23:34:04.477835,Happy,Fear,"HR: 71.1, SpO2: 97.7%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your outward appearance of calmness, and your simple 'okay' seems to be a tentative acknowledgement of something unsettling.",Okay
2026-05-01T23:34:08.320737,Happy,Fear,"HR: 67.4, SpO2: 98.0%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your voice tone, which suggests that you may be trying to conceal or manage your anxiety, and your brief 'Okay' seems to be a tentative attempt to acknowledge or cope with this emotional dissonance.",Okay
2026-05-01T23:34:11.998964,Happy,Fear,"HR: 68.7, SpO2: 98.1%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:34:15.683585,Happy,Fear,"HR: 69.7, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your tone, which suggests there may be some underlying anxiety you're not openly acknowledging, despite your casual 'okay'.",Okay
2026-05-01T23:34:19.364011,Happy,Fear,"HR: 71.6, SpO2: 98.5%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to hide or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:34:23.078305,Happy,Fear,"HR: 71.8, SpO2: 98.7%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be attempting to mask or downplay your true emotional state with your brief 'Okay'.",Okay
2026-05-01T23:34:26.720442,Happy,Fear,"HR: 72.7, SpO2: 98.9%",40,"I notice a disconnect between your happy facial expression and the fear evident in your voice tone, which suggests there may be some underlying anxiety or apprehension that you're not openly acknowledging with your simple 'Okay' statement.",Okay
2026-05-01T23:34:30.407743,Happy,Fear,"HR: 73.5, SpO2: 98.8%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:34:34.159799,Happy,Fear,"HR: 71.6, SpO2: 98.9%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or manage a sense of anxiety, and your brief utterance of 'okay' may be an attempt to downplay this emotional tension.",Okay
2026-05-01T23:34:37.859999,Happy,Fear,"HR: 72.7, SpO2: 98.8%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your tone, which suggests that you may be attempting to mask or downplay your true emotional state with your brief 'okay'.",Okay
2026-05-01T23:34:41.592579,Happy,Fear,"HR: 74.6, SpO2: 98.6%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your tone, which suggests there may be some unconscious anxiety lurking beneath your surface-level calm, and your brief 'okay' doesn't quite match the complexity of your emotions.",Okay
2026-05-01T23:34:45.358907,Happy,Fear,"HR: 76.1, SpO2: 98.3%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests there may be some unexpressed anxiety beneath your surface-level calm, and your brief 'okay' doesn't quite match the emotional complexity I'm sensing.",Okay
2026-05-01T23:34:49.035889,Happy,Fear,"HR: 77.0, SpO2: 98.2%",40,"I notice a discrepancy between your facial expression, which appears happy, and your voice tone, which conveys fear, suggesting there may be some underlying anxiety or apprehension that you're not openly acknowledging with your simple 'Okay' statement.",Okay
2026-05-01T23:34:52.708715,Happy,Fear,"HR: 77.1, SpO2: 98.2%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:34:56.397664,Happy,Fear,"HR: 75.5, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be attempting to conceal or downplay your true emotional state with your brief 'okay'.",Okay
2026-05-01T23:35:00.099990,Happy,Fear,"HR: 75.4, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:35:03.789823,Happy,Fear,"HR: 75.4, SpO2: 98.3%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:35:07.477693,Happy,Fear,"HR: 74.4, SpO2: 98.3%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests you may be trying to mask or manage some anxiety, and your brief 'okay' doesn't quite match the emotional complexity I'm seeing.",Okay
2026-05-01T23:35:11.183592,Happy,Fear,"HR: 72.5, SpO2: 98.2%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests there may be some underlying anxiety that you're not openly acknowledging with your simple 'Okay' statement.",Okay
2026-05-01T23:35:14.871147,Happy,Fear,"HR: 72.6, SpO2: 98.3%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:35:18.569064,Happy,Fear,"HR: 71.8, SpO2: 98.6%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests that you may be trying to mask or downplay your true emotional state with your brief 'Okay' statement.",Okay
2026-05-01T23:35:22.226551,Happy,Fear,"HR: 69.9, SpO2: 98.6%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:35:25.975183,Happy,Fear,"HR: 68.3, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety that you're not openly acknowledging, and your brief statement 'Okay' seems somewhat dismissive of this emotional complexity.",Okay
2026-05-01T23:35:29.624742,Happy,Fear,"HR: 70.3, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests that you may be experiencing some internal conflict or anxiety despite your outward appearance of calmness.",Okay
2026-05-01T23:35:33.310665,Happy,Fear,"HR: 69.6, SpO2: 98.2%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests that you may be trying to mask or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:35:36.995676,Happy,Fear,"HR: 69.7, SpO2: 98.2%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests that you may be experiencing some underlying anxiety despite your outward appearance of calmness.",Okay
2026-05-01T23:35:40.637056,Happy,Fear,"HR: 69.7, SpO2: 98.0%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your voice tone, which suggests there may be some underlying anxiety despite your verbal acknowledgment of 'okay'.",Okay
2026-05-01T23:35:44.269378,Happy,Fear,"HR: 71.1, SpO2: 97.9%",40,"I notice a discrepancy between your happy facial expression and the fear conveyed through your voice tone, which suggests there may be some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:35:48.040189,Happy,Fear,"HR: 70.3, SpO2: 98.2%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:35:51.818287,Happy,Fear,"HR: 70.6, SpO2: 98.2%",40,"I notice a disconnect between your happy facial expression and the fear underlying your voice tone, which suggests you may be trying to mask or manage a concern, and your brief 'okay' doesn't quite match the emotional complexity I'm picking up from your other signals.",Okay
2026-05-01T23:35:55.499171,Happy,Fear,"HR: 68.7, SpO2: 98.5%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:35:59.128707,Happy,Fear,"HR: 69.1, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests there may be some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:36:02.803470,Happy,Fear,"HR: 67.9, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:36:06.450827,Happy,Fear,"HR: 70.4, SpO2: 98.4%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:36:10.157429,Happy,Fear,"HR: 72.2, SpO2: 98.2%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests that you may be trying to mask or downplay your true emotional state with that simple 'Okay'.",Okay
2026-05-01T23:36:13.850979,Happy,Fear,"HR: 71.6, SpO2: 98.5%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your outward appearance of calmness, and your brief response of 'Okay' doesn't quite match the intensity of your emotional state.",Okay
2026-05-01T23:36:17.481905,Happy,Fear,"HR: 69.0, SpO2: 98.2%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some internal conflict or anxiety despite your initial 'okay'.",Okay
2026-05-01T23:36:21.130854,Happy,Fear,"HR: 69.2, SpO2: 98.3%",40,"I notice a discrepancy between your happy facial expression and the fear conveyed through your voice tone, which suggests there may be some underlying anxiety despite your verbal acknowledgment of 'okay'.",Okay
2026-05-01T23:36:24.841481,Happy,Fear,"HR: 68.6, SpO2: 98.2%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests that you may be trying to mask or downplay your true emotional state with your verbal acknowledgment of 'Okay'.",Okay
2026-05-01T23:36:28.509114,Happy,Fear,"HR: 69.5, SpO2: 98.1%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests there may be some underlying anxiety despite your verbal acknowledgement of 'okay'.",Okay
2026-05-01T23:36:32.223715,Happy,Fear,"HR: 69.9, SpO2: 98.3%",40,"I notice a discrepancy between your happy facial expression and fearful voice tone, which suggests that you may be experiencing some underlying anxiety despite your outward appearance of calmness, and your brief 'okay' doesn't quite match the emotional complexity I'm detecting.",Okay
2026-05-01T23:36:35.851890,Happy,Fear,"HR: 71.2, SpO2: 98.1%",40,"I notice a disconnect between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:36:39.532839,Happy,Fear,"HR: 68.1, SpO2: 97.8%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to hide or downplay your true emotional state with your brief 'Okay' statement.",Okay
2026-05-01T23:36:43.261056,Happy,Fear,"HR: 70.4, SpO2: 98.6%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be attempting to mask or downplay your true emotional state with your brief 'Okay'.",Okay
2026-05-01T23:36:46.985309,Happy,Fear,"HR: 71.2, SpO2: 98.1%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your outward appearance of calmness, and your simple 'Okay' doesn't quite match the emotional complexity I'm detecting.",Okay
2026-05-01T23:36:50.680517,Happy,Fear,"HR: 71.5, SpO2: 98.1%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:36:54.350353,Happy,Fear,"HR: 72.3, SpO2: 97.9%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or downplay your true emotional state with your brief 'Okay'.",Okay
2026-05-01T23:36:58.021115,Happy,Fear,"HR: 71.9, SpO2: 97.9%",40,"I notice a disconnect between your happy facial expression and fearful tone of voice, which suggests that you may be trying to mask or downplay your true emotional state with your brief 'Okay'.",Okay
2026-05-01T23:37:01.687633,Happy,Fear,"HR: 71.3, SpO2: 97.8%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your tone, which suggests there may be some underlying anxiety you're not openly acknowledging, despite your casual 'okay'.",Okay
2026-05-01T23:37:05.353860,Happy,Fear,"HR: 69.3, SpO2: 98.3%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be experiencing some underlying anxiety despite your initial 'okay'.",Okay
2026-05-01T23:37:09.030481,Happy,Fear,"HR: 69.9, SpO2: 98.2%",40,"I notice a disconnect between your happy facial expression and fearful tone of voice, which suggests that you may be attempting to mask or downplay your true emotional state with your brief 'Okay' statement.",Okay
2026-05-01T23:37:12.728615,Happy,Fear,"HR: 70.0, SpO2: 98.2%",40,"I notice a disconnect between your happy facial expression and the fear evident in your voice tone, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'Okay'.",Okay
2026-05-01T23:37:16.412233,Happy,Fear,"HR: 70.4, SpO2: 98.7%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests there may be some underlying anxiety despite your outward appearance of calmness, and your brief utterance of 'okay' doesn't quite match the tension in your voice.",Okay
2026-05-01T23:37:20.070901,Happy,Fear,"HR: 70.9, SpO2: 98.7%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to conceal or downplay your true emotional state when you say 'okay'.",Okay
2026-05-01T23:37:23.876459,Happy,Fear,"HR: 71.5, SpO2: 99.2%",40,"I notice a discrepancy between your happy facial expression and fearful tone of voice, which suggests that you may be trying to hide or downplay your true emotions with your brief 'Okay' statement.",Okay
2026-05-01T23:37:27.556412,Happy,Fear,"HR: 71.5, SpO2: 99.0%",40,"I notice a disconnect between your happy facial expression and the fear underlying your tone, which suggests that you may be trying to hide or downplay your true emotional state with your brief 'Okay'.",Okay
2026-05-01T23:37:31.204381,Happy,Fear,"HR: 72.5, SpO2: 98.9%",40,"I notice a discrepancy between your happy facial expression and the fear evident in your voice tone, which suggests that you may be experiencing some underlying anxiety despite your outward appearance of calmness.",Okay
2026-05-01T23:37:34.946910,Happy,Fear,"HR: 75.3, SpO2: 98.8%",40,"I notice a discrepancy between your happy facial expression and the fear underlying your tone, which suggests that you may be trying to conceal or manage your true emotional state, and your brief utterance of 'okay' doesn't quite match the complexity of your emotions.",Okay
